throughput time totalTraffic trafficSuccessNum
2112.0 46075 505.0 221.0
2112.0 46076 505.0 221.0
2112.0 46077 505.0 221.0
2112.0 46078 505.0 221.0
2112.0 46079 505.0 221.0
2112.0 46080 505.0 221.0
2112.0 46081 505.0 221.0
2112.0 46082 505.0 221.0
2112.0 46083 504.0 221.0
2112.0 46084 504.0 221.0
2112.0 46085 504.0 221.0
2112.0 46086 505.0 221.0
2112.0 46087 505.0 221.0
2112.0 46088 505.0 221.0
2104.0 46089 504.0 220.0
2104.0 46090 504.0 220.0
2104.0 46091 503.0 220.0
2104.0 46092 503.0 220.0
2104.0 46093 504.0 220.0
2104.0 46094 504.0 220.0
2112.0 46095 505.0 221.0
2112.0 46096 505.0 221.0
2112.0 46097 505.0 221.0
2112.0 46098 505.0 221.0
2112.0 46099 505.0 221.0
2115.0 46100 506.0 222.0
2115.0 46101 506.0 222.0
2115.0 46102 506.0 222.0
2115.0 46103 506.0 222.0
2111.0 46104 503.0 221.0
2111.0 46105 503.0 221.0
2111.0 46106 503.0 221.0
2111.0 46107 503.0 221.0
2111.0 46108 502.0 221.0
2111.0 46109 502.0 221.0
2111.0 46110 502.0 221.0
2119.0 46111 503.0 222.0
2119.0 46112 502.0 222.0
2119.0 46113 502.0 222.0
2119.0 46114 502.0 222.0
2119.0 46115 502.0 222.0
2119.0 46116 502.0 222.0
2119.0 46117 502.0 222.0
2119.0 46118 502.0 222.0
2119.0 46119 502.0 222.0
2119.0 46120 502.0 222.0
2119.0 46121 502.0 222.0
2119.0 46122 502.0 222.0
2119.0 46123 502.0 222.0
2119.0 46124 502.0 222.0
2119.0 46125 502.0 222.0
2127.0 46126 503.0 223.0
2127.0 46127 503.0 223.0
2127.0 46128 503.0 223.0
2127.0 46129 503.0 223.0
2127.0 46130 503.0 223.0
2127.0 46131 503.0 223.0
2127.0 46132 504.0 223.0
2127.0 46133 503.0 223.0
2127.0 46134 503.0 223.0
2127.0 46135 502.0 223.0
2127.0 46136 502.0 223.0
2127.0 46137 502.0 223.0
2127.0 46138 502.0 223.0
2127.0 46139 502.0 223.0
2127.0 46140 502.0 223.0
2127.0 46141 502.0 223.0
2127.0 46142 502.0 223.0
2127.0 46143 501.0 223.0
2127.0 46144 501.0 223.0
2127.0 46145 501.0 223.0
2127.0 46146 501.0 223.0
2127.0 46147 501.0 223.0
2127.0 46148 501.0 223.0
2127.0 46149 501.0 223.0
2127.0 46150 501.0 223.0
2127.0 46151 501.0 223.0
2127.0 46152 501.0 223.0
2127.0 46153 501.0 223.0
2127.0 46154 501.0 223.0
2127.0 46155 501.0 223.0
2127.0 46156 501.0 223.0
2127.0 46157 501.0 223.0
2127.0 46158 501.0 223.0
2127.0 46159 501.0 223.0
2127.0 46160 501.0 223.0
2127.0 46161 501.0 223.0
2159.0 46162 502.0 224.0
2159.0 46163 502.0 224.0
2159.0 46164 502.0 224.0
2159.0 46165 502.0 224.0
2159.0 46166 502.0 224.0
2159.0 46167 502.0 224.0
2159.0 46168 502.0 224.0
2127.0 46169 502.0 223.0
2127.0 46170 502.0 223.0
2127.0 46171 502.0 223.0
2127.0 46172 502.0 223.0
2127.0 46173 502.0 223.0
2127.0 46174 502.0 223.0
2127.0 46175 502.0 223.0
2127.0 46176 502.0 223.0
2127.0 46177 502.0 223.0
2127.0 46178 501.0 223.0
2127.0 46179 501.0 223.0
2127.0 46180 501.0 223.0
2127.0 46181 501.0 223.0
2127.0 46182 501.0 223.0
2127.0 46183 501.0 223.0
2127.0 46184 501.0 223.0
2127.0 46185 501.0 223.0
2127.0 46186 501.0 223.0
2127.0 46187 502.0 223.0
2127.0 46188 502.0 223.0
2127.0 46189 502.0 223.0
2127.0 46190 502.0 223.0
2127.0 46191 502.0 223.0
2127.0 46192 502.0 223.0
2127.0 46193 502.0 223.0
2127.0 46194 502.0 223.0
2127.0 46195 502.0 223.0
2127.0 46196 502.0 223.0
2127.0 46197 501.0 223.0
2127.0 46198 501.0 223.0
2127.0 46199 501.0 223.0
2127.0 46200 501.0 223.0
2127.0 46201 501.0 223.0
2127.0 46202 501.0 223.0
2124.0 46203 500.0 222.0
2124.0 46204 500.0 222.0
2124.0 46205 500.0 222.0
2124.0 46206 500.0 222.0
2124.0 46207 500.0 222.0
2092.0 46208 499.0 221.0
2092.0 46209 499.0 221.0
2092.0 46210 499.0 221.0
2088.0 46211 498.0 220.0
2088.0 46212 498.0 220.0
2088.0 46213 498.0 220.0
2088.0 46214 498.0 220.0
2088.0 46215 499.0 220.0
2088.0 46216 498.0 220.0
2088.0 46217 498.0 220.0
2088.0 46218 498.0 220.0
2088.0 46219 498.0 220.0
2120.0 46220 499.0 221.0
2120.0 46221 499.0 221.0
2120.0 46222 499.0 221.0
2120.0 46223 499.0 221.0
2120.0 46224 499.0 221.0
2120.0 46225 499.0 221.0
2120.0 46226 500.0 221.0
2120.0 46227 500.0 221.0
2088.0 46228 499.0 220.0
2088.0 46229 499.0 220.0
2088.0 46230 499.0 220.0
2088.0 46231 499.0 220.0
2088.0 46232 499.0 220.0
2088.0 46233 498.0 220.0
2088.0 46234 498.0 220.0
2088.0 46235 498.0 220.0
2088.0 46236 498.0 220.0
2088.0 46237 498.0 220.0
2088.0 46238 498.0 220.0
2088.0 46239 498.0 220.0
2088.0 46240 498.0 220.0
2088.0 46241 498.0 220.0
2088.0 46242 498.0 220.0
2088.0 46243 499.0 220.0
2088.0 46244 499.0 220.0
2088.0 46245 499.0 220.0
2088.0 46246 499.0 220.0
2088.0 46247 499.0 220.0
2088.0 46248 500.0 220.0
2088.0 46249 499.0 220.0
2088.0 46250 499.0 220.0
2088.0 46251 499.0 220.0
2088.0 46252 499.0 220.0
2088.0 46253 499.0 220.0
2088.0 46254 499.0 220.0
2084.0 46255 498.0 219.0
2084.0 46256 498.0 219.0
2084.0 46257 498.0 219.0
2084.0 46258 498.0 219.0
2084.0 46259 498.0 219.0
2084.0 46260 498.0 219.0
2084.0 46261 498.0 219.0
2084.0 46262 498.0 219.0
2084.0 46263 498.0 219.0
2084.0 46264 498.0 219.0
2084.0 46265 498.0 219.0
2084.0 46266 498.0 219.0
2084.0 46267 498.0 219.0
2084.0 46268 498.0 219.0
2084.0 46269 498.0 219.0
2080.0 46270 497.0 218.0
2080.0 46271 497.0 218.0
2080.0 46272 497.0 218.0
2080.0 46273 497.0 218.0
2080.0 46274 497.0 218.0
2080.0 46275 496.0 218.0
2080.0 46276 496.0 218.0
2080.0 46277 496.0 218.0
2080.0 46278 496.0 218.0
2080.0 46279 496.0 218.0
2080.0 46280 496.0 218.0
2080.0 46281 496.0 218.0
2080.0 46282 496.0 218.0
2080.0 46283 496.0 218.0
2080.0 46284 497.0 218.0
2080.0 46285 497.0 218.0
2080.0 46286 497.0 218.0
2080.0 46287 498.0 218.0
2080.0 46288 498.0 218.0
2080.0 46289 498.0 218.0
2080.0 46290 498.0 218.0
2084.0 46291 499.0 219.0
2084.0 46292 499.0 219.0
2084.0 46293 499.0 219.0
2084.0 46294 499.0 219.0
2084.0 46295 499.0 219.0
2084.0 46296 499.0 219.0
2084.0 46297 499.0 219.0
2092.0 46298 500.0 220.0
2092.0 46299 500.0 220.0
2092.0 46300 500.0 220.0
2092.0 46301 500.0 220.0
2092.0 46302 500.0 220.0
2092.0 46303 500.0 220.0
2092.0 46304 500.0 220.0
2092.0 46305 500.0 220.0
2092.0 46306 500.0 220.0
2092.0 46307 500.0 220.0
2092.0 46308 500.0 220.0
2092.0 46309 500.0 220.0
2092.0 46310 500.0 220.0
2092.0 46311 500.0 220.0
2092.0 46312 500.0 220.0
2060.0 46313 499.0 219.0
2060.0 46314 499.0 219.0
2060.0 46315 499.0 219.0
2060.0 46316 499.0 219.0
2060.0 46317 499.0 219.0
2060.0 46318 499.0 219.0
2064.0 46319 500.0 220.0
2068.0 46320 501.0 221.0
2068.0 46321 501.0 221.0
2068.0 46322 501.0 221.0
2068.0 46323 501.0 221.0
2068.0 46324 501.0 221.0
2068.0 46325 501.0 221.0
2068.0 46326 501.0 221.0
2068.0 46327 501.0 221.0
2068.0 46328 501.0 221.0
2068.0 46329 501.0 221.0
2068.0 46330 501.0 221.0
2068.0 46331 501.0 221.0
2068.0 46332 501.0 221.0
2068.0 46333 501.0 221.0
2068.0 46334 501.0 221.0
2068.0 46335 501.0 221.0
2068.0 46336 501.0 221.0
2068.0 46337 501.0 221.0
2068.0 46338 502.0 221.0
2072.0 46339 503.0 222.0
2072.0 46340 503.0 222.0
2072.0 46341 503.0 222.0
2072.0 46342 503.0 222.0
2072.0 46343 503.0 222.0
2072.0 46344 503.0 222.0
2072.0 46345 502.0 222.0
2072.0 46346 502.0 222.0
2072.0 46347 502.0 222.0
2072.0 46348 502.0 222.0
2072.0 46349 502.0 222.0
2072.0 46350 502.0 222.0
2072.0 46351 502.0 222.0
2072.0 46352 502.0 222.0
2072.0 46353 502.0 222.0
2072.0 46354 502.0 222.0
2040.0 46355 501.0 221.0
2008.0 46356 501.0 220.0
2008.0 46357 501.0 220.0
2008.0 46358 501.0 220.0
2008.0 46359 501.0 220.0
2008.0 46360 501.0 220.0
2008.0 46361 501.0 220.0
2008.0 46362 501.0 220.0
2008.0 46363 501.0 220.0
2008.0 46364 501.0 220.0
2005.0 46365 500.0 219.0
2005.0 46366 500.0 219.0
2005.0 46367 500.0 219.0
2005.0 46368 500.0 219.0
2005.0 46369 500.0 219.0
2005.0 46370 500.0 219.0
2005.0 46371 500.0 219.0
2008.0 46372 501.0 220.0
2008.0 46373 500.0 220.0
2008.0 46374 500.0 220.0
2011.0 46375 501.0 221.0
2011.0 46376 501.0 221.0
2011.0 46377 501.0 221.0
2011.0 46378 501.0 221.0
2011.0 46379 501.0 221.0
2011.0 46380 501.0 221.0
2011.0 46381 501.0 221.0
2011.0 46382 501.0 221.0
2011.0 46383 502.0 221.0
2011.0 46384 502.0 221.0
2011.0 46385 502.0 221.0
2043.0 46386 503.0 222.0
2043.0 46387 503.0 222.0
2043.0 46388 503.0 222.0
2043.0 46389 502.0 222.0
2043.0 46390 502.0 222.0
2043.0 46391 502.0 222.0
2047.0 46392 503.0 223.0
2047.0 46393 503.0 223.0
2047.0 46394 503.0 223.0
2047.0 46395 503.0 223.0
2047.0 46396 503.0 223.0
2047.0 46397 503.0 223.0
2047.0 46398 503.0 223.0
2047.0 46399 503.0 223.0
2047.0 46400 503.0 223.0
2047.0 46401 503.0 223.0
2050.0 46402 504.0 224.0
2050.0 46403 504.0 224.0
2046.0 46404 503.0 223.0
2046.0 46405 503.0 223.0
2046.0 46406 503.0 223.0
2046.0 46407 503.0 223.0
2046.0 46408 503.0 223.0
2046.0 46409 503.0 223.0
2043.0 46410 502.0 222.0
2075.0 46411 503.0 223.0
2075.0 46412 503.0 223.0
2075.0 46413 503.0 223.0
2075.0 46414 503.0 223.0
2075.0 46415 503.0 223.0
2075.0 46416 503.0 223.0
2075.0 46417 503.0 223.0
2075.0 46418 503.0 223.0
2075.0 46419 503.0 223.0
2075.0 46420 503.0 223.0
2075.0 46421 502.0 223.0
2075.0 46422 502.0 223.0
2075.0 46423 501.0 223.0
2071.0 46424 500.0 222.0
2071.0 46425 500.0 222.0
2071.0 46426 500.0 222.0
2071.0 46427 499.0 222.0
2071.0 46428 499.0 222.0
2071.0 46429 499.0 222.0
2071.0 46430 499.0 222.0
2071.0 46431 499.0 222.0
2071.0 46432 499.0 222.0
2071.0 46433 499.0 222.0
2071.0 46434 499.0 222.0
2071.0 46435 499.0 222.0
2071.0 46436 499.0 222.0
2071.0 46437 499.0 222.0
2071.0 46438 499.0 222.0
2071.0 46439 499.0 222.0
2071.0 46440 499.0 222.0
2071.0 46441 499.0 222.0
2075.0 46442 500.0 223.0
2075.0 46443 500.0 223.0
2075.0 46444 500.0 223.0
2075.0 46445 500.0 223.0
2075.0 46446 500.0 223.0
2075.0 46447 500.0 223.0
2075.0 46448 499.0 223.0
2075.0 46449 499.0 223.0
2075.0 46450 499.0 223.0
2075.0 46451 499.0 223.0
2078.0 46452 500.0 224.0
2078.0 46453 500.0 224.0
2078.0 46454 500.0 224.0
2070.0 46455 499.0 223.0
2070.0 46456 499.0 223.0
2070.0 46457 499.0 223.0
2070.0 46458 499.0 223.0
2070.0 46459 499.0 223.0
2070.0 46460 499.0 223.0
2070.0 46461 499.0 223.0
2070.0 46462 499.0 223.0
2070.0 46463 499.0 223.0
2070.0 46464 499.0 223.0
2070.0 46465 499.0 223.0
2070.0 46466 499.0 223.0
2070.0 46467 499.0 223.0
2074.0 46468 500.0 224.0
2074.0 46469 500.0 224.0
2074.0 46470 500.0 224.0
2074.0 46471 500.0 224.0
2074.0 46472 500.0 224.0
2074.0 46473 500.0 224.0
2074.0 46474 501.0 224.0
2074.0 46475 501.0 224.0
2074.0 46476 501.0 224.0
2074.0 46477 501.0 224.0
2074.0 46478 501.0 224.0
2074.0 46479 501.0 224.0
2074.0 46480 501.0 224.0
2074.0 46481 501.0 224.0
2074.0 46482 501.0 224.0
2074.0 46483 501.0 224.0
2074.0 46484 501.0 224.0
2074.0 46485 501.0 224.0
2082.0 46486 502.0 225.0
2082.0 46487 502.0 225.0
2082.0 46488 502.0 225.0
2082.0 46489 502.0 225.0
2082.0 46490 502.0 225.0
2082.0 46491 502.0 225.0
2082.0 46492 502.0 225.0
2082.0 46493 502.0 225.0
2082.0 46494 501.0 225.0
2082.0 46495 501.0 225.0
2082.0 46496 501.0 225.0
2082.0 46497 501.0 225.0
2082.0 46498 501.0 225.0
2082.0 46499 501.0 225.0
2082.0 46500 501.0 225.0
2082.0 46501 501.0 225.0
2082.0 46502 501.0 225.0
2082.0 46503 501.0 225.0
2082.0 46504 501.0 225.0
2082.0 46505 501.0 225.0
2082.0 46506 501.0 225.0
2082.0 46507 501.0 225.0
2082.0 46508 501.0 225.0
2082.0 46509 501.0 225.0
2082.0 46510 501.0 225.0
2082.0 46511 501.0 225.0
2114.0 46512 502.0 226.0
2114.0 46513 502.0 226.0
2114.0 46514 502.0 226.0
2114.0 46515 502.0 226.0
2114.0 46516 502.0 226.0
2114.0 46517 500.0 226.0
2114.0 46518 500.0 226.0
2114.0 46519 501.0 226.0
2114.0 46520 501.0 226.0
2114.0 46521 501.0 226.0
2114.0 46522 501.0 226.0
2114.0 46523 501.0 226.0
2111.0 46524 500.0 225.0
2111.0 46525 500.0 225.0
2111.0 46526 500.0 225.0
2111.0 46527 500.0 225.0
2111.0 46528 501.0 225.0
2111.0 46529 501.0 225.0
2111.0 46530 501.0 225.0
2114.0 46531 502.0 226.0
2114.0 46532 502.0 226.0
2114.0 46533 502.0 226.0
2114.0 46534 502.0 226.0
2114.0 46535 502.0 226.0
2111.0 46536 501.0 225.0
2111.0 46537 501.0 225.0
2111.0 46538 501.0 225.0
2111.0 46539 501.0 225.0
2111.0 46540 501.0 225.0
2111.0 46541 501.0 225.0
2111.0 46542 502.0 225.0
2111.0 46543 502.0 225.0
2111.0 46544 503.0 225.0
2111.0 46545 503.0 225.0
2111.0 46546 503.0 225.0
2111.0 46547 503.0 225.0
2111.0 46548 503.0 225.0
2114.0 46549 504.0 226.0
2114.0 46550 504.0 226.0
2114.0 46551 504.0 226.0
2114.0 46552 504.0 226.0
2114.0 46553 504.0 226.0
2114.0 46554 504.0 226.0
2114.0 46555 504.0 226.0
2114.0 46556 504.0 226.0
2114.0 46557 504.0 226.0
2114.0 46558 504.0 226.0
2114.0 46559 504.0 226.0
2114.0 46560 504.0 226.0
2114.0 46561 504.0 226.0
2110.0 46562 503.0 225.0
2110.0 46563 503.0 225.0
2110.0 46564 503.0 225.0
2110.0 46565 503.0 225.0
2110.0 46566 503.0 225.0
2110.0 46567 503.0 225.0
2110.0 46568 503.0 225.0
2110.0 46569 503.0 225.0
2110.0 46570 503.0 225.0
2110.0 46571 504.0 225.0
2110.0 46572 505.0 225.0
2110.0 46573 505.0 225.0
2110.0 46574 505.0 225.0
2110.0 46575 505.0 225.0
2110.0 46576 505.0 225.0
2110.0 46577 505.0 225.0
2110.0 46578 505.0 225.0
2110.0 46579 505.0 225.0
2110.0 46580 505.0 225.0
2110.0 46581 505.0 225.0
2114.0 46582 505.0 225.0
2114.0 46583 505.0 225.0
2114.0 46584 505.0 225.0
2114.0 46585 505.0 225.0
2111.0 46586 504.0 224.0
2111.0 46587 504.0 224.0
2111.0 46588 504.0 224.0
2111.0 46589 504.0 224.0
2103.0 46590 503.0 223.0
2103.0 46591 503.0 223.0
2103.0 46592 503.0 223.0
2103.0 46593 503.0 223.0
2103.0 46594 503.0 223.0
2103.0 46595 503.0 223.0
2071.0 46596 502.0 222.0
2071.0 46597 502.0 222.0
2071.0 46598 502.0 222.0
2071.0 46599 502.0 222.0
2071.0 46600 502.0 222.0
2071.0 46601 502.0 222.0
2071.0 46602 502.0 222.0
2071.0 46603 502.0 222.0
2071.0 46604 501.0 222.0
2071.0 46605 501.0 222.0
2103.0 46606 502.0 223.0
2103.0 46607 502.0 223.0
2103.0 46608 501.0 223.0
2103.0 46609 501.0 223.0
2103.0 46610 501.0 223.0
2103.0 46611 500.0 223.0
2103.0 46612 500.0 223.0
2103.0 46613 500.0 223.0
2103.0 46614 500.0 223.0
2103.0 46615 500.0 223.0
2103.0 46616 500.0 223.0
2103.0 46617 501.0 223.0
2095.0 46618 500.0 222.0
2095.0 46619 500.0 222.0
2095.0 46620 500.0 222.0
2095.0 46621 499.0 222.0
2092.0 46622 497.0 221.0
2092.0 46623 497.0 221.0
2092.0 46624 497.0 221.0
2092.0 46625 496.0 221.0
2092.0 46626 496.0 221.0
2096.0 46627 497.0 222.0
2096.0 46628 497.0 222.0
2096.0 46629 497.0 222.0
2096.0 46630 497.0 222.0
2096.0 46631 497.0 222.0
2096.0 46632 497.0 222.0
2096.0 46633 497.0 222.0
2096.0 46634 497.0 222.0
2096.0 46635 496.0 222.0
2096.0 46636 496.0 222.0
2096.0 46637 495.0 222.0
2096.0 46638 495.0 222.0
2096.0 46639 495.0 222.0
2096.0 46640 495.0 222.0
2096.0 46641 495.0 222.0
2096.0 46642 496.0 222.0
2093.0 46643 495.0 221.0
2093.0 46644 495.0 221.0
2085.0 46645 494.0 220.0
2085.0 46646 494.0 220.0
2117.0 46647 495.0 221.0
2117.0 46648 495.0 221.0
2117.0 46649 495.0 221.0
2117.0 46650 495.0 221.0
2117.0 46651 495.0 221.0
2117.0 46652 495.0 221.0
2117.0 46653 495.0 221.0
2117.0 46654 495.0 221.0
2117.0 46655 495.0 221.0
2117.0 46656 495.0 221.0
2109.0 46657 494.0 220.0
2109.0 46658 494.0 220.0
2113.0 46659 495.0 221.0
2113.0 46660 495.0 221.0
2113.0 46661 495.0 221.0
2113.0 46662 495.0 221.0
2113.0 46663 495.0 221.0
2113.0 46664 495.0 221.0
2113.0 46665 495.0 221.0
2113.0 46666 494.0 221.0
2116.0 46667 495.0 222.0
2116.0 46668 495.0 222.0
2116.0 46669 495.0 222.0
2119.0 46670 496.0 223.0
2119.0 46671 496.0 223.0
2119.0 46672 495.0 223.0
2119.0 46673 494.0 223.0
2119.0 46674 494.0 223.0
2119.0 46675 494.0 223.0
2119.0 46676 493.0 223.0
2119.0 46677 493.0 223.0
2087.0 46678 492.0 222.0
2087.0 46679 492.0 222.0
2087.0 46680 492.0 222.0
2087.0 46681 492.0 222.0
2087.0 46682 491.0 222.0
2087.0 46683 491.0 222.0
2087.0 46684 491.0 222.0
2087.0 46685 491.0 222.0
2087.0 46686 491.0 222.0
2087.0 46687 491.0 222.0
2087.0 46688 491.0 222.0
2087.0 46689 491.0 222.0
2087.0 46690 491.0 222.0
2087.0 46691 491.0 222.0
2087.0 46692 491.0 222.0
2087.0 46693 491.0 222.0
2087.0 46694 491.0 222.0
2087.0 46695 491.0 222.0
2087.0 46696 491.0 222.0
2087.0 46697 491.0 222.0
2087.0 46698 491.0 222.0
2087.0 46699 491.0 222.0
2087.0 46700 491.0 222.0
2087.0 46701 491.0 222.0
2087.0 46702 491.0 222.0
2087.0 46703 491.0 222.0
2087.0 46704 491.0 222.0
2087.0 46705 491.0 222.0
2087.0 46706 491.0 222.0
2087.0 46707 491.0 222.0
2087.0 46708 491.0 222.0
2087.0 46709 491.0 222.0
2087.0 46710 491.0 222.0
2087.0 46711 490.0 222.0
2087.0 46712 490.0 222.0
2087.0 46713 490.0 222.0
2087.0 46714 490.0 222.0
2087.0 46715 490.0 222.0
2087.0 46716 490.0 222.0
2087.0 46717 490.0 222.0
2087.0 46718 490.0 222.0
2055.0 46719 489.0 221.0
2055.0 46720 489.0 221.0
2055.0 46721 489.0 221.0
2055.0 46722 489.0 221.0
2055.0 46723 490.0 221.0
2055.0 46724 490.0 221.0
2055.0 46725 490.0 221.0
2055.0 46726 490.0 221.0
2055.0 46727 490.0 221.0
2055.0 46728 490.0 221.0
2055.0 46729 490.0 221.0
2055.0 46730 490.0 221.0
2055.0 46731 490.0 221.0
2055.0 46732 490.0 221.0
2054.0 46733 489.0 221.0
2054.0 46734 489.0 221.0
2054.0 46735 489.0 221.0
2054.0 46736 489.0 221.0
2054.0 46737 489.0 221.0
2054.0 46738 489.0 221.0
2054.0 46739 489.0 221.0
2054.0 46740 489.0 221.0
2054.0 46741 489.0 221.0
2054.0 46742 489.0 221.0
2054.0 46743 489.0 221.0
2054.0 46744 490.0 221.0
2054.0 46745 490.0 221.0
2054.0 46746 490.0 221.0
2054.0 46747 490.0 221.0
2054.0 46748 490.0 221.0
2054.0 46749 490.0 221.0
2054.0 46750 490.0 221.0
2054.0 46751 490.0 221.0
2054.0 46752 490.0 221.0
2054.0 46753 490.0 221.0
2054.0 46754 490.0 221.0
2054.0 46755 490.0 221.0
2054.0 46756 490.0 221.0
2054.0 46757 490.0 221.0
2054.0 46758 491.0 221.0
2054.0 46759 491.0 221.0
2054.0 46760 491.0 221.0
2054.0 46761 491.0 221.0
2054.0 46762 491.0 221.0
2054.0 46763 491.0 221.0
2054.0 46764 491.0 221.0
2054.0 46765 491.0 221.0
2054.0 46766 491.0 221.0
2054.0 46767 492.0 221.0
2054.0 46768 492.0 221.0
2054.0 46769 492.0 221.0
2054.0 46770 492.0 221.0
2054.0 46771 493.0 221.0
2054.0 46772 493.0 221.0
2054.0 46773 493.0 221.0
2054.0 46774 493.0 221.0
2054.0 46775 493.0 221.0
2054.0 46776 493.0 221.0
2054.0 46777 493.0 221.0
2054.0 46778 493.0 221.0
2054.0 46779 493.0 221.0
2054.0 46780 493.0 221.0
2054.0 46781 493.0 221.0
2057.0 46782 494.0 222.0
2057.0 46783 494.0 222.0
2057.0 46784 494.0 222.0
2057.0 46785 494.0 222.0
2057.0 46786 494.0 222.0
2057.0 46787 494.0 222.0
2057.0 46788 494.0 222.0
2057.0 46789 494.0 222.0
2057.0 46790 494.0 222.0
2057.0 46791 494.0 222.0
2049.0 46792 493.0 221.0
2049.0 46793 493.0 221.0
2049.0 46794 493.0 221.0
2049.0 46795 493.0 221.0
2049.0 46796 492.0 221.0
2049.0 46797 492.0 221.0
2046.0 46798 491.0 220.0
2046.0 46799 491.0 220.0
2046.0 46800 491.0 220.0
2046.0 46801 491.0 220.0
2046.0 46802 491.0 220.0
2046.0 46803 491.0 220.0
2046.0 46804 491.0 220.0
2046.0 46805 491.0 220.0
2046.0 46806 491.0 220.0
2046.0 46807 491.0 220.0
2046.0 46808 491.0 220.0
2046.0 46809 491.0 220.0
2046.0 46810 492.0 220.0
2046.0 46811 492.0 220.0
2046.0 46812 492.0 220.0
2046.0 46813 492.0 220.0
2046.0 46814 492.0 220.0
2046.0 46815 492.0 220.0
2046.0 46816 492.0 220.0
2046.0 46817 492.0 220.0
2046.0 46818 492.0 220.0
2046.0 46819 492.0 220.0
2046.0 46820 491.0 220.0
2046.0 46821 491.0 220.0
2046.0 46822 491.0 220.0
2046.0 46823 491.0 220.0
2046.0 46824 492.0 220.0
2046.0 46825 492.0 220.0
2046.0 46826 493.0 220.0
2046.0 46827 493.0 220.0
2046.0 46828 493.0 220.0
2046.0 46829 493.0 220.0
2046.0 46830 493.0 220.0
2046.0 46831 493.0 220.0
2046.0 46832 493.0 220.0
2046.0 46833 493.0 220.0
2046.0 46834 493.0 220.0
2046.0 46835 493.0 220.0
2049.0 46836 494.0 221.0
2049.0 46837 494.0 221.0
2049.0 46838 494.0 221.0
2049.0 46839 494.0 221.0
2049.0 46840 494.0 221.0
2049.0 46841 494.0 221.0
2049.0 46842 494.0 221.0
2049.0 46843 494.0 221.0
2049.0 46844 494.0 221.0
2049.0 46845 493.0 221.0
2049.0 46846 493.0 221.0
2049.0 46847 493.0 221.0
2049.0 46848 493.0 221.0
2049.0 46849 493.0 221.0
2049.0 46850 493.0 221.0
2049.0 46851 493.0 221.0
2049.0 46852 493.0 221.0
2049.0 46853 493.0 221.0
2049.0 46854 493.0 221.0
2057.0 46855 494.0 222.0
2057.0 46856 494.0 222.0
2057.0 46857 494.0 222.0
2057.0 46858 494.0 222.0
2057.0 46859 494.0 222.0
2057.0 46860 494.0 222.0
2057.0 46861 494.0 222.0
2049.0 46862 494.0 221.0
2049.0 46863 494.0 221.0
2049.0 46864 494.0 221.0
2049.0 46865 494.0 221.0
2049.0 46866 494.0 221.0
2049.0 46867 494.0 221.0
2049.0 46868 495.0 221.0
2049.0 46869 495.0 221.0
2049.0 46870 495.0 221.0
2049.0 46871 495.0 221.0
2049.0 46872 495.0 221.0
2049.0 46873 495.0 221.0
2049.0 46874 495.0 221.0
2049.0 46875 495.0 221.0
2041.0 46876 494.0 220.0
2041.0 46877 494.0 220.0
2045.0 46878 495.0 221.0
2045.0 46879 495.0 221.0
2045.0 46880 495.0 221.0
2045.0 46881 495.0 221.0
2045.0 46882 495.0 221.0
2045.0 46883 495.0 221.0
2045.0 46884 495.0 221.0
2045.0 46885 495.0 221.0
2045.0 46886 495.0 221.0
2045.0 46887 495.0 221.0
2045.0 46888 495.0 221.0
2045.0 46889 495.0 221.0
2045.0 46890 495.0 221.0
2045.0 46891 495.0 221.0
2045.0 46892 495.0 221.0
2045.0 46893 495.0 221.0
2045.0 46894 495.0 221.0
2042.0 46895 494.0 220.0
2042.0 46896 494.0 220.0
2042.0 46897 494.0 220.0
2042.0 46898 494.0 220.0
2042.0 46899 494.0 220.0
2042.0 46900 494.0 220.0
2045.0 46901 495.0 221.0
2045.0 46902 495.0 221.0
2045.0 46903 495.0 221.0
2045.0 46904 495.0 221.0
2045.0 46905 495.0 221.0
2045.0 46906 495.0 221.0
2045.0 46907 495.0 221.0
2045.0 46908 496.0 221.0
2045.0 46909 496.0 221.0
2077.0 46910 497.0 222.0
2077.0 46911 497.0 222.0
2077.0 46912 497.0 222.0
2077.0 46913 497.0 222.0
2080.0 46914 498.0 223.0
2080.0 46915 498.0 223.0
2080.0 46916 498.0 223.0
2080.0 46917 499.0 223.0
2080.0 46918 499.0 223.0
2080.0 46919 499.0 223.0
2080.0 46920 498.0 223.0
2080.0 46921 498.0 223.0
2072.0 46922 498.0 222.0
2072.0 46923 498.0 222.0
2072.0 46924 498.0 222.0
2072.0 46925 498.0 222.0
2072.0 46926 498.0 222.0
2072.0 46927 498.0 222.0
2040.0 46928 497.0 221.0
2043.0 46929 498.0 222.0
2043.0 46930 498.0 222.0
2043.0 46931 498.0 222.0
2043.0 46932 498.0 222.0
2043.0 46933 498.0 222.0
2043.0 46934 498.0 222.0
2043.0 46935 497.0 222.0
2043.0 46936 497.0 222.0
2043.0 46937 497.0 222.0
2043.0 46938 497.0 222.0
2043.0 46939 497.0 222.0
2043.0 46940 497.0 222.0
2043.0 46941 497.0 222.0
2043.0 46942 498.0 222.0
2043.0 46943 498.0 222.0
2043.0 46944 498.0 222.0
2043.0 46945 498.0 222.0
2043.0 46946 498.0 222.0
2043.0 46947 498.0 222.0
